operateur,region,regionNom,latitude,longitude,typeMesure,timestamp,rssi,rsrp,rsrq,sinr,debitDescendant,debitMontant,latence,gigue,tauxAppelReussi,tauxDropCall,debitDownload,debitUpload,ping,dnsLookupTime,tcpConnectTime,scoreQoE,pageLoadTime,videoBuffering,campagne
INTERCEL,LBE,Labé,11.432921,-12.39627,MOBILE,2025-06-28T00:29:40.000Z,-101.7,-120.6,-17.9,-8.1,,,623.9,114.3,13.2,75.1,0.05,0.11,260.0,508.5,613.5,6.0,42.18,31.36,Drive Test Labé 2025-Q2
INTERCEL,BKE,Boké,11.183077,-14.189374,MOBILE,2025-06-28T10:00:10.000Z,-111.8,-130.9,-19.6,-4.4,,,835.4,146.1,13.9,57.4,0.16,0.12,1337.5,475.6,920.3,7.0,36.05,11.61,Drive Test Boké 2025-Q2
INTERCEL,SGR,Siguiri,11.514097,-9.263811,MOBILE,2025-06-16T18:37:55.000Z,-98.7,-119.8,-16.2,-2.2,,,539.0,65.0,19.0,42.1,0.31,0.03,1495.8,576.4,1540.2,6.0,17.42,16.3,Drive Test Siguiri 2025-Q2
INTERCEL,GKD,Guéckédou,8.647858,-10.187256,MOBILE,2025-05-14T17:07:58.000Z,-108.9,-120.9,-18.0,-11.9,,,497.0,109.7,14.9,53.9,0.18,0.17,558.8,606.3,1057.0,5.0,45.95,15.35,Drive Test Guéckédou 2025-Q2
INTERCEL,CON,Conakry,9.518932,-13.750517,INTERNET,2025-04-28T10:57:32.000Z,-83.0,-117.9,-16.2,-5.0,3.7,0.9,118.2,33.5,80.6,26.4,5.83,2.0,90.4,180.4,357.8,39.0,25.83,10.05,Drive Test Conakry 2025-Q2
INTERCEL,SGR,Siguiri,11.187297,-9.305068,MOBILE,2025-05-30T17:00:37.000Z,-104.5,-129.7,-18.2,-11.4,,,1016.7,80.7,0.1,50.9,0.45,0.02,1261.1,323.0,336.9,15.0,39.7,44.46,Drive Test Siguiri 2025-Q2
INTERCEL,BLA,Beyla,9.0271,-8.233447,INTERNET,2025-04-04T02:26:22.000Z,-103.3,-133.4,-16.9,-2.4,,,947.8,53.5,22.3,40.5,0.02,0.0,1270.5,637.0,771.9,6.0,48.37,41.91,Drive Test Beyla 2025-Q2
INTERCEL,FRN,Faranah,10.267496,-10.555434,MOBILE,2025-06-01T11:16:05.000Z,-105.8,-130.9,-16.1,-6.6,,,465.2,77.1,23.0,54.8,0.05,0.02,918.5,215.9,1595.8,9.0,39.76,31.84,Drive Test Faranah 2025-Q2
INTERCEL,ZKR,N'Zérékoré,7.632991,-8.63403,MOBILE,2025-04-22T13:55:38.000Z,-102.9,-130.5,-16.9,-11.6,,,560.9,79.6,26.4,67.8,0.31,0.07,1664.9,483.2,529.8,9.0,52.02,37.73,Drive Test N'Zérékoré 2025-Q2
INTERCEL,CYA,Coyah,9.746666,-13.420326,MOBILE,2025-06-16T20:00:16.000Z,-69.1,-98.6,-14.6,-6.6,2.7,0.7,81.4,30.8,65.9,22.5,,,,,,34.0,17.86,,Drive Test Coyah 2025-Q2
INTERCEL,ZKR,N'Zérékoré,7.645648,-9.020591,MOBILE,2025-06-30T14:27:22.000Z,-81.7,-82.5,-11.6,-4.7,2.5,0.6,97.9,28.6,67.7,16.0,,,,,,38.0,14.81,,Drive Test N'Zérékoré 2025-Q2
INTERCEL,FRN,Faranah,10.030476,-10.683555,MOBILE,2025-06-07T06:09:23.000Z,-109.3,-125.8,-18.5,-3.6,,,727.5,105.2,4.6,37.9,0.34,0.07,561.5,447.3,946.2,3.0,19.26,16.27,Drive Test Faranah 2025-Q2
INTERCEL,KDG,Kissidougou,9.639471,-10.086219,MOBILE,2025-05-09T22:52:15.000Z,-103.2,-123.5,-16.1,-2.4,,,935.4,103.8,10.4,58.0,0.13,0.2,1125.6,755.2,1062.2,12.0,24.64,31.41,Drive Test Kissidougou 2025-Q2
INTERCEL,MMU,Mamou,10.41543,-11.867351,MOBILE,2025-05-07T01:41:00.000Z,-79.0,-87.6,-10.4,-6.4,2.5,0.5,94.0,31.4,67.8,19.8,,,,,,36.0,23.04,,Drive Test Mamou 2025-Q2
INTERCEL,CON,Conakry,9.478212,-13.774217,INTERNET,2025-04-23T08:10:10.000Z,-106.9,-132.9,-16.8,-8.3,,,441.5,51.8,8.9,63.2,0.23,0.18,912.7,624.1,826.8,10.0,59.34,18.88,Drive Test Conakry 2025-Q2
INTERCEL,CYA,Coyah,9.641976,-13.519172,MOBILE,2025-06-09T13:52:25.000Z,-98.5,-132.6,-17.6,-9.8,,,631.9,92.1,15.3,52.9,0.41,0.07,960.8,634.0,1478.9,10.0,48.23,17.91,Drive Test Coyah 2025-Q2
INTERCEL,SGR,Siguiri,11.379107,-9.199221,MOBILE,2025-05-01T05:59:26.000Z,-51.9,-72.8,-10.8,-3.8,1.9,0.4,71.2,22.5,53.2,16.3,,,,,,26.0,13.16,,Drive Test Siguiri 2025-Q2
INTERCEL,LBE,Labé,11.355625,-12.52824,INTERNET,2025-05-29T14:19:00.000Z,-100.3,-121.4,-17.4,-4.1,,,487.2,91.2,28.0,35.6,0.18,0.04,775.0,779.3,1221.3,11.0,43.48,24.08,Drive Test Labé 2025-Q2
INTERCEL,FRN,Faranah,9.937812,-10.718431,INTERNET,2025-04-16T04:23:46.000Z,-108.9,-127.0,-18.5,-3.0,,,447.9,65.5,14.1,78.3,0.43,0.09,1144.4,616.5,1858.5,0.0,39.61,30.15,Drive Test Faranah 2025-Q2
INTERCEL,LBE,Labé,11.416645,-12.173282,INTERNET,2025-05-17T00:25:58.000Z,-103.4,-131.2,-17.0,-7.3,,,979.0,130.0,15.9,44.1,0.09,0.07,411.2,301.6,321.9,11.0,40.79,18.8,Drive Test Labé 2025-Q2
INTERCEL,KKA,Kankan,10.314778,-9.225144,MOBILE,2025-05-06T14:58:33.000Z,-110.8,-121.2,-19.5,-9.9,,,883.8,145.4,14.5,63.9,0.41,0.03,444.3,117.5,498.4,10.0,41.85,18.82,Drive Test Kankan 2025-Q2
INTERCEL,ZKR,N'Zérékoré,7.764376,-8.975798,MOBILE,2025-04-03T23:00:17.000Z,-113.8,-123.9,-19.1,-3.6,,,439.5,105.1,5.8,70.4,0.28,0.08,488.6,238.0,1264.9,12.0,23.31,27.91,Drive Test N'Zérékoré 2025-Q2
INTERCEL,BKE,Boké,10.929346,-14.317603,MOBILE,2025-05-16T14:29:31.000Z,-100.2,-121.1,-18.1,-3.1,,,533.6,33.1,16.8,73.9,0.14,0.14,1600.5,283.3,1553.0,0.0,53.15,43.96,Drive Test Boké 2025-Q2
INTERCEL,ZKR,N'Zérékoré,7.737981,-8.841981,MOBILE,2025-06-21T23:12:24.000Z,-108.1,-132.5,-20.0,-2.2,,,863.8,74.0,26.0,53.4,0.25,0.16,464.5,397.3,1125.0,13.0,39.31,41.32,Drive Test N'Zérékoré 2025-Q2
INTERCEL,KKA,Kankan,10.454532,-9.229577,MOBILE,2025-04-14T11:39:46.000Z,-73.8,-91.0,-14.5,-0.5,2.7,0.6,87.9,27.8,65.3,19.6,,,,,,36.0,15.79,,Drive Test Kankan 2025-Q2
INTERCEL,CYA,Coyah,9.681579,-13.193917,MOBILE,2025-04-09T17:36:11.000Z,-78.1,-88.6,-12.8,-1.1,1.9,0.6,75.2,29.6,66.4,14.6,,,,,,33.0,16.16,,Drive Test Coyah 2025-Q2
INTERCEL,CYA,Coyah,9.819189,-13.336612,MOBILE,2025-06-14T12:48:54.000Z,-113.5,-118.2,-19.8,-11.7,,,1086.5,56.0,29.0,43.3,0.05,0.16,1148.6,611.0,1781.3,11.0,36.74,33.88,Drive Test Coyah 2025-Q2
INTERCEL,LBE,Labé,11.283444,-12.208623,MOBILE,2025-04-26T09:14:03.000Z,-69.1,-97.2,-14.9,-3.2,2.5,0.6,96.3,25.3,68.8,17.6,,,,,,36.0,24.72,,Drive Test Labé 2025-Q2
